'ПЯТНИЦА';'10.10-11.40';'пр.Иностранный язык';'Дей Татьяна Михайловна, старший преподаватель';'218';'пр.Математический анализ';'Марков Сергей Николаевич, доцент';'320';'лаб.Информатика и программирование';'Кириченко Константин Дмитриевич, доцент';'ком.к.122';'';'';'';'лаб.Программирование';'Зинченко Анна Сергеевна, доцент';'ком.к.123б';'пр.Иностранный язык';'Малова Наталья Стефановна, доцент';'319';'10.10-11.40';'ПЯТНИЦА'
'ПЯТНИЦА';'10.10-11.40';'пр.Иностранный язык';'Дей Татьяна Михайловна, старший преподаватель';'218';'пр.Математический анализ';'Марков Сергей Николаевич, доцент';'320';'лаб.Информатика и программирование';'Кириченко Константин Дмитриевич, доцент';'ком.к.122';'';'';'';'';'';'';'пр.Иностранный язык';'Малова Наталья Стефановна, доцент';'319';'10.10-11.40';'ПЯТНИЦА'
'ПЯТНИЦА';'11.50-13.20';'пр.Иностранный язык';'Дей Татьяна Михайловна, старший преподаватель';'218';'лаб.Информатика и программирование';'Кириченко Константин Дмитриевич, доцент';'ком.к.122';'пр.Математический анализ';'Орлов Сергей Сергеевич, доцент';'320';'';'';'';'лек.Математика';'Рудых Геннадий Алексеевич, профессор';'328';'лек.Информатика и программирование (10 недель)';'Зинченко Анна Сергеевна, доцент';'318';'11.50-13.20';'ПЯТНИЦА'
'ПЯТНИЦА';'11.50-13.20';'пр.Иностранный язык';'Дей Татьяна Михайловна, старший преподаватель';'218';'лаб.Информатика и программирование';'Кириченко Константин Дмитриевич, доцент';'ком.к.122';'пр.Математический анализ';'Орлов Сергей Сергеевич, доцент';'320';'';'';'';'лек.Математика';'Рудых Геннадий Алексеевич, профессор';'328';'';'Зинченко Анна Сергеевна, доцент';'318';'11.50-13.20';'ПЯТНИЦА'
'ПЯТНИЦА';'11.50-13.20';'пр.Иностранный язык';'Дей Татьяна Михайловна, старший преподаватель';'218';'лаб.Информатика и программирование';'Кириченко Константин Дмитриевич, доцент';'ком.к.122';'пр.Математический анализ';'Орлов Сергей Сергеевич, доцент';'320';'';'';'';'лек.Математика';'Рудых Геннадий Алексеевич, профессор';'328';'пр.Информатика и программирование (10 недель)';'Зинченко Анна Сергеевна, доцент';'318';'11.50-13.20';'ПЯТНИЦА'
'ПЯТНИЦА';'11.50-13.20';'пр.Иностранный язык';'Дей Татьяна Михайловна, старший преподаватель';'218';'лаб.Информатика и программирование';'Кириченко Константин Дмитриевич, доцент';'ком.к.122';'пр.Математический анализ';'Орлов Сергей Сергеевич, доцент';'320';'';'';'';'лек.Математика';'Рудых Геннадий Алексеевич, профессор';'328';'';'';'';'11.50-13.20';'ПЯТНИЦА'
'ПЯТНИЦА';'13.50-15.20';'лек.Дисциплина по выбору "Олимпиадные задачи по математике"';'Орлов Сергей Сергеевич, доцент';'225';'лек.Дисциплина по выбору "Олимпиадные задачи по математике"';'Орлов Сергей Сергеевич, доцент';'225';'пр. Элективные курсы по физической культуре и спорту (9 недель)';'Майкова Ольга Олеговна, старший преподаватель';'спорт.зал';'';'';'';'';'';'';'лаб.Информатика и программирование';'Зинченко Анна Сергеевна, доцент';'ком.к.123б';'13.50-15.20';'ПЯТНИЦА'
'ПЯТНИЦА';'13.50-15.20';'лек.Дисциплина по выбору "Олимпиадные задачи по математике"';'Орлов Сергей Сергеевич, доцент';'225';'лек.Дисциплина по выбору "Олимпиадные задачи по математике"';'Орлов Сергей Сергеевич, доцент';'225';'';'';'';'';'';'';'';'';'';'лаб.Информатика и программирование';'Зинченко Анна Сергеевна, доцент';'ком.к.123б';'13.50-15.20';'ПЯТНИЦА'
'ПЯТНИЦА';'13.50-15.20';'лек.Дисциплина по выбору "Олимпиадные задачи по математике"';'Орлов Сергей Сергеевич, доцент';'225';'лек.Дисциплина по выбору "Олимпиадные задачи по математике"';'Орлов Сергей Сергеевич, доцент';'225';'';'';'';'';'';'';'';'';'';'';'';'';'13.50-15.20';'ПЯТНИЦА'
'ПЯТНИЦА';'15.30-17.00';'лаб. Дисциплина по выбору "Олимпиадные задачи по математике"';'Орлов Сергей Сергеевич, доцент';'225';'лаб. Дисциплина по выбору "Олимпиадные задачи по математике"';'Орлов Сергей Сергеевич, доцент';'225';'';'';'';'';'';'';'';'';'';'';'';'';'15.30-17.00';'ПЯТНИЦА'
'СУББОТА';'08.30-10.00';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'08.30-10.00';'СУББОТА'
'СУББОТА';'10.10-11.40';'лек. Физическая культура и спорт (10 недель)';'Бонько Татьяна Ивановна, ст.преподаватель';'318';'лек. Физическая культура и спорт (10 недель)';'Бонько Татьяна Ивановна, ст.преподаватель';'318';'лек. Физическая культура и спорт (9 недель)';'Бонько Татьяна Ивановна, ст.преподаватель';'318';'';'';'';'';'';'';'';'';'';'10.10-11.40';'СУББОТА'
'СУББОТА';'10.10-11.40';'';'';'';'';'';'';'';'';'';'лек. Физическая культура и спорт (10 недель)';'Бонько Татьяна Ивановна, ст.преподаватель';'318';'лек. Физическая культура и спорт (10 недель)';'Бонько Татьяна Ивановна, ст.преподаватель';'318';'лек. Физическая культура и спорт (10 недель)';'Бонько Татьяна Ивановна, ст.преподаватель';'318';'10.10-11.40';'СУББОТА'
'СУББОТА';'11.50-13.20';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'11.50-13.20';'СУББОТА'
'СУББОТА';'13.50-15.20';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'13.50-15.20';'СУББОТА'
'СУББОТА';'15.30-17.00';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'15.30-17.00';'СУББОТА'
